trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
20250915,603893.SH,220.0,220.88,208.4,208.8,215.65,-6.85,-3.1764,146779.46,3098937.839
20250916,603893.SH,209.0,214.88,207.66,211.0,208.8,2.2,1.0536,110534.52,2334421.109
20250917,603893.SH,209.0,214.0,206.28,208.32,211.0,-2.68,-1.2701,114681.29,2401275.062
20250918,603893.SH,210.57,229.15,210.57,223.51,208.32,15.19,7.2917,295980.31,6633781.128
20250919,603893.SH,222.92,222.92,212.34,215.28,223.51,-8.23,-3.6822,204975.93,4440260.009
20250922,603893.SH,218.5,234.44,218.5,229.89,215.28,14.61,6.7865,213822.68,4850975.571
20250923,603893.SH,228.79,232.96,219.68,224.82,229.89,-5.07,-2.2054,182182.28,4103526.459
20250924,603893.SH,222.0,229.41,218.5,224.02,224.82,-0.8,-0.3558,183998.69,4105076.526
20250925,603893.SH,224.1,229.55,220.3,227.35,224.02,3.33,1.4865,152408.4,3455048.823
20250926,603893.SH,224.5,224.57,211.2,212.01,227.35,-15.34,-6.7473,190298.37,4130257.98
20250929,603893.SH,212.01,216.66,209.9,214.9,212.01,2.89,1.3631,106909.79,2281910.396
20250930,603893.SH,217.01,225.58,216.02,225.55,214.9,10.65,4.9558,153708.16,3430083.758
20251009,603893.SH,226.0,226.01,218.18,222.49,225.55,-3.06,-1.3567,148961.67,3312497.761
20251010,603893.SH,218.0,220.11,205.0,205.96,222.49,-16.53,-7.4295,148533.84,3139958.481
20251013,603893.SH,197.0,205.82,197.0,204.72,205.96,-1.24,-0.6021,96063.72,1948091.836
20251014,603893.SH,208.5,209.95,195.0,195.25,204.72,-9.47,-4.6258,112947.64,2275084.493
20251015,603893.SH,195.31,197.5,186.1,194.35,195.25,-0.9,-0.4609,159155.66,3040630.078
20251016,603893.SH,193.38,196.68,190.95,192.03,194.35,-2.32,-1.1937,84832.3,1642467.526
20251017,603893.SH,190.67,191.94,183.7,183.76,192.03,-8.27,-4.3066,92505.9,1726760.644
20251020,603893.SH,186.36,188.55,184.0,185.6,183.76,1.84,1.0013,83550.59,1557255.394
20251021,603893.SH,185.9,190.86,185.3,189.71,185.6,4.11,2.2144,84477.4,1594258.365
20251022,603893.SH,187.95,191.68,186.36,189.43,189.71,-0.28,-0.1476,65921.26,1243992.731
20251023,603893.SH,188.72,188.76,184.17,187.7,189.43,-1.73,-0.9133,53937.36,1003249.798
20251024,603893.SH,189.5,194.18,189.12,194.0,187.7,6.3,3.3564,90568.92,1739429.064
20251027,603893.SH,197.99,198.5,190.61,194.16,194.0,0.16,0.0825,121052.02,2349553.103
20251028,603893.SH,196.0,199.8,192.0,192.78,194.16,-1.38,-0.7108,123949.07,2429171.134
20251029,603893.SH,191.4,192.74,189.0,191.99,192.78,-0.79,-0.4098,100292.41,1911359.44
20251030,603893.SH,192.0,192.15,185.01,185.12,191.99,-6.87,-3.5783,107624.61,2008154.798
20251031,603893.SH,184.0,186.0,181.04,181.45,185.12,-3.67,-1.9825,84613.57,1547576.585
20251103,603893.SH,181.5,181.5,176.01,178.86,181.45,-2.59,-1.4274,81659.29,1452064.2
20251104,603893.SH,178.5,179.6,173.52,174.8,178.86,-4.06,-2.2699,69643.32,1225677.631
20251105,603893.SH,169.0,173.88,168.8,172.79,174.8,-2.01,-1.1499,80761.42,1388234.447
20251106,603893.SH,173.43,175.41,172.8,175.0,172.79,2.21,1.279,67591.27,1179872.045
20251107,603893.SH,173.01,175.4,171.3,173.35,175.0,-1.65,-0.9429,50095.56,867317.716
20251110,603893.SH,173.33,174.78,168.3,171.02,173.35,-2.33,-1.3441,70458.85,1201446.27
20251111,603893.SH,171.3,172.87,167.11,167.44,171.02,-3.58,-2.0933,57109.8,967537.665
20251112,603893.SH,167.45,171.2,165.96,167.59,167.44,0.15,0.0896,69786.28,1176240.642
20251113,603893.SH,168.0,171.6,167.0,171.04,167.59,3.45,2.0586,66585.76,1130294.648
20251114,603893.SH,169.0,169.99,166.66,166.66,171.04,-4.38,-2.5608,55406.54,932327.052
20251117,603893.SH,165.95,167.89,165.0,166.09,166.66,-0.57,-0.342,48198.73,801244.949
20251118,603893.SH,165.43,172.3,165.2,169.61,166.09,3.52,2.1193,98386.58,1670908.332
20251119,603893.SH,170.85,178.95,169.6,173.64,169.61,4.03,2.376,129038.1,2258111.313
20251120,603893.SH,176.0,177.0,168.43,168.67,173.64,-4.97,-2.8622,86395.91,1474839.974
20251121,603893.SH,165.01,173.61,164.99,169.01,168.67,0.34,0.2016,99393.54,1691096.02
20251124,603893.SH,170.0,171.83,166.3,170.34,169.01,1.33,0.7869,86754.15,1469519.203
20251125,603893.SH,172.12,177.47,171.2,174.71,170.34,4.37,2.5655,125520.74,2193823.983
20251126,603893.SH,173.3,185.51,172.62,182.03,174.71,7.32,4.1898,179091.92,3246082.831
20251127,603893.SH,181.65,185.38,179.18,179.65,182.03,-2.38,-1.3075,128295.67,2334673.244
20251128,603893.SH,178.79,183.51,177.8,182.96,179.65,3.31,1.8425,99086.24,1799997.879
20251201,603893.SH,184.9,191.39,180.6,189.77,182.96,6.81,3.7221,173133.65,3222684.621
20251202,603893.SH,188.0,192.86,185.88,186.0,189.77,-3.77,-1.9866,109944.32,2068782.123
20251203,603893.SH,185.0,186.8,179.66,180.26,186.0,-5.74,-3.086,98398.92,1790351.004
20251204,603893.SH,179.1,181.88,177.0,181.41,180.26,1.15,0.638,72007.06,1295830.022
20251205,603893.SH,181.5,181.8,177.6,180.25,181.41,-1.16,-0.6394,58775.82,1054849.269
20251208,603893.SH,180.88,182.0,179.47,180.51,180.25,0.26,0.1442,79087.56,1429995.764
20251209,603893.SH,181.34,186.9,180.88,181.51,180.51,1.0,0.554,101391.28,1860140.861
20251210,603893.SH,179.8,182.97,177.1,182.74,181.51,1.23,0.6776,82534.84,1487918.957
20251211,603893.SH,182.81,185.49,180.1,181.39,182.74,-1.35,-0.7388,83175.51,1520423.53
20251212,603893.SH,180.12,189.63,179.0,185.5,181.39,4.11,2.2658,214194.76,3994391.712
20251215,603893.SH,183.72,185.33,180.0,180.15,185.5,-5.35,-2.8841,95221.34,1735334.86
20251216,603893.SH,179.83,180.6,172.99,173.65,180.15,-6.5,-3.6081,78364.36,1376221.313
20251217,603893.SH,173.5,177.17,173.3,176.99,173.65,3.34,1.9234,56143.98,983464.992
20251218,603893.SH,174.04,176.14,173.35,173.38,176.99,-3.61,-2.0397,44996.92,786201.526
20251219,603893.SH,174.07,174.97,172.7,173.1,173.38,-0.28,-0.1615,38936.7,676450.065
20251222,603893.SH,173.66,176.97,173.66,175.66,173.1,2.56,1.4789,47887.5,840446.934
20251223,603893.SH,175.68,177.74,174.26,175.3,175.66,-0.36,-0.2049,48275.9,846879.874
20251224,603893.SH,175.3,179.33,174.5,178.51,175.3,3.21,1.8311,61805.5,1094689.054
20251225,603893.SH,179.49,179.51,177.73,178.77,178.51,0.26,0.1457,44764.73,799136.6
20251226,603893.SH,178.0,178.54,175.8,176.56,178.77,-2.21,-1.2362,48614.15,861279.064
20251229,603893.SH,175.85,179.82,175.53,176.31,176.56,-0.25,-0.1416,56175.46,998206.066
20251230,603893.SH,175.4,179.77,175.01,178.75,176.31,2.44,1.3839,72595.91,1288468.334
20251231,603893.SH,180.0,181.5,176.52,178.28,178.75,-0.47,-0.2629,68575.22,1226121.579
20260105,603893.SH,179.1,186.13,179.09,186.12,178.28,7.84,4.3976,114947.97,2118879.849
20260106,603893.SH,186.5,189.73,183.88,188.0,186.12,1.88,1.0101,115516.35,2158636.054
20260107,603893.SH,188.0,190.87,186.0,187.56,188.0,-0.44,-0.234,97500.41,1837923.166
20260108,603893.SH,188.0,194.3,187.09,188.87,187.56,1.31,0.6984,89555.08,1705907.643
20260109,603893.SH,187.01,188.1,184.11,187.44,188.87,-1.43,-0.7571,86380.58,1610135.902
20260112,603893.SH,187.72,197.0,185.6,197.0,187.44,9.56,5.1003,160030.05,3087023.814
20260113,603893.SH,197.7,197.7,185.1,186.0,197.0,-11.0,-5.5838,151200.95,2878938.463
20260114,603893.SH,186.06,198.32,186.06,191.79,186.0,5.79,3.1129,156292.18,3002393.147
20260115,603893.SH,191.12,195.79,188.31,191.69,191.79,-0.1,-0.0521,91320.8,1743151.217
20260116,603893.SH,194.18,194.5,190.38,192.5,191.69,0.81,0.4226,101323.3,1949200.295
20260119,603893.SH,193.0,193.5,188.0,188.58,192.5,-3.92,-2.0364,82878.33,1571671.546
20260120,603893.SH,187.5,192.65,187.18,187.57,188.58,-1.01,-0.5356,74830.2,1417263.832
20260121,603893.SH,185.9,195.97,185.48,195.01,187.57,7.44,3.9665,155654.59,3011169.633
20260122,603893.SH,198.0,200.0,192.8,194.11,195.01,-0.9,-0.4615,128447.99,2522235.765
20260123,603893.SH,193.63,194.5,189.5,191.5,194.11,-2.61,-1.3446,101657.08,1939473.445
20260126,603893.SH,191.45,193.36,186.5,186.78,191.5,-4.72,-2.4648,85872.68,1615953.119
20260127,603893.SH,190.65,202.88,190.38,200.06,186.78,13.28,7.11,214478.09,4209788.836
20260128,603893.SH,204.0,209.81,200.2,201.51,200.06,1.45,0.7248,173534.81,3547167.894
20260129,603893.SH,200.5,202.59,191.23,191.31,201.51,-10.2,-5.0618,135780.51,2656229.88
20260130,603893.SH,191.0,195.0,185.11,191.32,191.31,0.01,0.0052,119797.17,2275410.758
20260202,603893.SH,190.5,190.5,182.0,182.65,191.32,-8.67,-4.5317,111600.6,2070764.651
20260203,603893.SH,184.78,185.8,182.35,185.77,182.65,3.12,1.7082,63569.19,1172401.665
20260204,603893.SH,183.92,184.39,180.4,182.52,185.77,-3.25,-1.7495,54772.93,999250.614
20260205,603893.SH,180.0,181.5,178.31,180.51,182.52,-2.01,-1.1012,37492.58,674891.412
20260206,603893.SH,178.49,181.4,177.49,178.97,180.51,-1.54,-0.8531,41900.35,751211.434
20260209,603893.SH,182.0,182.57,180.0,182.28,178.97,3.31,1.8495,48039.93,871525.017
20260210,603893.SH,181.98,184.81,181.1,182.65,181.98,0.67,0.3682,37950.06,694783.528
20260211,603893.SH,181.6,184.3,181.18,181.77,182.65,-0.88,-0.4818,29281.86,533275.29
20260212,603893.SH,182.02,186.64,182.02,186.4,181.77,4.63,2.5472,63358.01,1170401.994
20260213,603893.SH,185.0,186.68,184.1,184.35,186.4,-2.05,-1.0998,46210.02,855739.708
20260224,603893.SH,187.48,187.58,183.68,184.62,184.35,0.27,0.1465,37299.67,689190.434
20260225,603893.SH,184.65,185.3,180.93,182.35,184.62,-2.27,-1.2296,45003.82,822037.11
20260226,603893.SH,180.18,184.12,180.18,182.68,182.35,0.33,0.181,54327.21,988379.71
20260227,603893.SH,180.5,181.77,179.1,179.97,182.68,-2.71,-1.4835,54527.7,981689.477
20260302,603893.SH,175.0,177.37,173.72,175.59,179.97,-4.38,-2.4337,60519.55,1061595.355
20260303,603893.SH,175.58,177.35,165.0,165.48,175.59,-10.11,-5.7577,91490.57,1548174.672
20260304,603893.SH,164.77,167.5,164.06,165.2,165.48,-0.28,-0.1692,43317.65,717575.634
20260305,603893.SH,168.3,168.9,165.88,166.86,165.2,1.66,1.0048,40186.99,673143.373
20260306,603893.SH,166.0,168.99,165.85,168.49,166.86,1.63,0.9769,28237.18,472925.311
20260309,603893.SH,169.5,175.8,167.0,175.28,168.49,6.79,4.0299,79650.57,1366656.676
20260310,603893.SH,179.8,180.37,175.01,175.56,175.28,0.28,0.1597,63133.18,1114133.763
20260311,603893.SH,174.71,175.71,172.41,173.39,175.56,-2.17,-1.236,46873.2,813645.339
20260312,603893.SH,172.7,173.66,169.0,169.73,173.39,-3.66,-2.1108,41176.8,704053.229
20260313,603893.SH,167.54,169.5,166.66,167.21,169.73,-2.52,-1.4847,35255.53,591386.874
20260316,603893.SH,166.0,169.29,164.05,169.0,167.21,1.79,1.0705,38478.85,641769.767
20260317,603893.SH,169.88,170.1,165.18,165.46,169.0,-3.54,-2.0947,31288.96,524246.214
20260318,603893.SH,165.46,167.49,165.02,166.75,165.46,1.29,0.7796,28629.26,475477.466
20260319,603893.SH,163.05,164.6,160.0,160.9,166.75,-5.85,-3.5082,52026.94,842935.327
20260320,603893.SH,160.9,161.87,156.08,156.08,160.9,-4.82,-2.9956,43382.97,689235.832
20260323,603893.SH,153.95,153.95,145.6,145.92,156.08,-10.16,-6.5095,68571.4,1024344.765
20260324,603893.SH,148.34,149.99,145.45,149.99,145.92,4.07,2.7892,51017.38,753497.136
20260325,603893.SH,151.0,154.49,149.99,153.89,149.99,3.9,2.6002,53111.43,810826.448
20260326,603893.SH,153.69,153.69,149.1,149.65,153.89,-4.24,-2.7552,31738.89,479672.318
20260327,603893.SH,148.54,153.37,146.6,151.83,149.65,2.18,1.4567,45516.67,686838.56
20260330,603893.SH,149.0,150.48,147.88,149.45,151.83,-2.38,-1.5675,29484.18,439844.384
20260331,603893.SH,149.28,156.66,148.8,152.23,149.45,2.78,1.8602,77668.22,1194265.421
20260401,603893.SH,156.18,156.21,151.73,153.0,152.23,0.77,0.5058,47519.83,728969.995
20260402,603893.SH,152.01,152.96,148.8,149.31,153.0,-3.69,-2.4118,33169.47,498963.021
20260403,603893.SH,149.8,151.0,148.41,149.14,149.31,-0.17,-0.1139,27528.05,412058.061
20260407,603893.SH,149.05,151.7,147.7,147.95,149.14,-1.19,-0.7979,32971.2,491696.294
20260408,603893.SH,151.61,159.83,151.2,159.83,147.95,11.88,8.0297,92075.71,1436591.401
20260409,603893.SH,157.0,161.27,155.95,160.37,159.83,0.54,0.3379,67584.83,1075787.06
20260410,603893.SH,170.0,176.18,169.2,170.02,160.37,9.65,6.0173,129463.24,2226562.989
20260413,603893.SH,170.01,171.75,168.2,168.83,170.02,-1.19,-0.6999,73907.42,1252795.529
20260414,603893.SH,170.7,171.25,167.68,169.77,168.83,0.94,0.5568,65073.77,1103032.523
20260415,603893.SH,170.64,174.4,169.01,170.48,169.77,0.71,0.4182,86598.4,1482024.595
20260416,603893.SH,171.0,171.9,168.4,170.98,170.48,0.5,0.2933,70191.21,1196039.074
20260417,603893.SH,170.39,171.99,169.39,170.93,170.98,-0.05,-0.0292,55091.21,941942.95
20260420,603893.SH,170.95,177.7,170.37,177.37,170.93,6.44,3.7676,103457.74,1804570.602
20260421,603893.SH,175.12,175.93,172.0,174.33,177.37,-3.04,-1.7139,66825.25,1159176.188
20260422,603893.SH,175.0,179.55,174.6,178.32,174.33,3.99,2.2888,90430.45,1606397.703
20260423,603893.SH,178.01,180.98,175.05,176.78,178.32,-1.54,-0.8636,83831.96,1490423.046
20260424,603893.SH,176.0,180.66,173.1,178.65,176.78,1.87,1.0578,85378.82,1512604.174
20260427,603893.SH,180.52,187.99,178.09,185.49,178.65,6.84,3.8287,133961.71,2454591.401
20260428,603893.SH,183.35,186.68,181.1,182.09,185.49,-3.4,-1.833,85217.07,1560338.998
20260429,603893.SH,180.51,182.44,176.68,182.37,182.09,0.28,0.1538,87558.57,1569794.787
20260430,603893.SH,180.17,185.0,179.52,182.9,182.37,0.53,0.2906,84200.0,1539390.175
20260506,603893.SH,185.31,188.88,181.05,181.45,182.9,-1.45,-0.7928,140285.12,2599290.597
20260507,603893.SH,181.4,181.45,176.8,181.06,181.45,-0.39,-0.2149,111475.4,1999885.874
20260508,603893.SH,178.9,179.45,176.69,178.3,181.06,-2.76,-1.5244,83666.18,1489742.22
20260511,603893.SH,180.33,185.96,179.52,182.72,178.3,4.42,2.479,114416.05,2089919.299
20260512,603893.SH,183.0,184.0,178.11,179.43,182.72,-3.29,-1.8006,70308.67,1266756.519
20260513,603893.SH,170.0,181.45,170.0,180.56,179.43,1.13,0.6298,151346.07,2660417.776
20260514,603893.SH,180.61,182.38,175.0,175.0,180.56,-5.56,-3.0793,83755.51,1489565.546
20260515,603893.SH,175.67,179.2,170.5,172.96,175.0,-2.04,-1.1657,94111.88,1640284.809
20260518,603893.SH,171.09,186.66,170.3,181.2,172.96,8.24,4.7641,156675.65,2816299.877
20260519,603893.SH,181.2,193.84,179.76,193.0,181.2,11.8,6.5121,239818.97,4516029.214
20260520,603893.SH,191.16,196.31,188.51,194.0,193.0,1.0,0.5181,159219.59,3052262.182
20260521,603893.SH,194.99,203.0,186.01,187.1,194.0,-6.9,-3.5567,222972.92,4378535.171
20260522,603893.SH,190.0,198.7,187.91,195.24,187.1,8.14,4.3506,157588.76,3048009.159
20260525,603893.SH,199.99,200.96,189.48,193.46,195.24,-1.78,-0.9117,155688.44,3006218.944
20260526,603893.SH,191.2,196.72,187.0,195.84,193.46,2.38,1.2302,154244.55,2955138.687
20260527,603893.SH,197.0,213.89,193.05,201.91,195.84,6.07,3.0995,270945.35,5514079.316
20260528,603893.SH,201.91,202.67,188.98,193.15,201.91,-8.76,-4.3386,198167.27,3840296.996
20260529,603893.SH,193.0,195.5,174.15,175.67,193.15,-17.48,-9.05,210903.24,3835356.916
20260601,603893.SH,178.0,190.5,177.9,180.66,175.67,4.99,2.8406,181351.56,3366973.173
20260602,603893.SH,180.67,181.7,174.48,175.5,180.66,-5.16,-2.8562,118617.11,2095521.908
20260603,603893.SH,175.0,181.5,174.0,176.15,175.5,0.65,0.3704,115281.44,2047280.808
20260604,603893.SH,171.0,179.19,170.12,173.31,176.15,-2.84,-1.6123,101031.79,1761374.85
20260605,603893.SH,171.01,178.9,167.0,173.23,173.31,-0.08,-0.0462,121775.0,2114005.754
20260608,603893.SH,165.0,168.0,161.0,163.7,173.23,-9.53,-5.5014,124289.07,2047990.009
20260609,603893.SH,166.81,170.65,164.91,170.27,163.7,6.57,4.0134,87111.95,1467708.432
20260610,603893.SH,167.0,169.6,162.31,163.59,170.27,-6.68,-3.9232,71355.36,1179796.27
20260611,603893.SH,162.41,164.4,158.18,160.08,163.59,-3.51,-2.1456,80811.55,1294007.269
20260612,603893.SH,163.59,166.16,160.0,160.51,160.08,0.43,0.2686,83240.33,1360849.51
20260615,603893.SH,162.68,171.97,160.08,170.76,160.51,10.25,6.3859,121115.37,2030745.539
20260616,603893.SH,171.0,176.8,170.0,172.05,170.76,1.29,0.7554,86270.16,1496200.653
20260617,603893.SH,170.25,177.3,169.89,175.95,172.05,3.9,2.2668,89861.97,1568125.518
20260618,603893.SH,175.53,184.97,175.0,180.66,175.95,4.71,2.6769,128293.62,2311250.984
20260622,603893.SH,182.0,182.85,173.96,179.91,180.66,-0.75,-0.4151,123330.23,2204837.387
20260623,603893.SH,178.8,184.54,174.25,180.15,179.91,0.24,0.1334,116945.16,2107699.597
20260624,603893.SH,178.15,186.86,176.66,185.39,180.15,5.24,2.9087,138565.36,2541926.076
20260625,603893.SH,186.8,189.98,182.36,188.49,185.39,3.1,1.6722,155235.09,2895028.195
20260626,603893.SH,185.0,187.43,177.51,182.0,188.49,-6.49,-3.4432,131838.02,2411622.122
20260629,603893.SH,180.99,184.46,175.6,180.8,182.0,-1.2,-0.6593,116214.6,2098742.549
20260630,603893.SH,180.82,189.95,179.57,188.36,180.8,7.56,4.1814,146592.05,2742207.056
20260701,603893.SH,188.37,193.99,181.5,183.3,188.36,-5.06,-2.6863,144278.5,2715809.242
20260702,603893.SH,177.51,187.76,173.02,177.35,183.3,-5.95,-3.246,138384.83,2495065.991
20260703,603893.SH,176.0,186.5,175.33,180.03,177.35,2.68,1.5111,118265.53,2146267.7
20260706,603893.SH,181.9,183.5,171.3,176.12,180.03,-3.91,-2.1719,140340.66,2474794.885
